Leg 1 Type,Leg 1 Fixed Rate,Leg 1 Floating Index,Leg 1 Spread,Leg 1 Day Count Convention,Leg 1 Notional,Leg 1 Notional Currency,Leg 1 Payment Frequency,Leg1 Reset Frequency,Leg 2 Type,Leg 2 Fixed Rate,Leg 2 Floating Index,Leg 2 Spread,Leg 2 Day Count Convention,Leg 2 Notional,Leg 2 Notional Currency,Leg 2 Payment Frequency,Leg 2 Reset Frequency,Future Value Notional
Fixed,1.075,nan,0.0,ACT/365.FIXED,1000000000.0,GBP,MTH,MTH,Float,0.0,GBP-SONIA-OIS Compound,0.0,ACT/365.FIXED,1000000000.0,GBP,MTH,MTH,0.0
Fixed,1.10505,nan,0.0,ACT/365.FIXED,240000000.0,GBP,MTH,MTH,Float,0.0,GBP-SONIA-OIS Compound,0.0,ACT/365.FIXED,240000000.0,GBP,MTH,MTH,0.0
Fixed,0.577,nan,0.0,ACT/365.FIXED,240000000.0,GBP,MTH,MTH,Float,0.0,GBP-SONIA-OIS Compound,0.0,ACT/365.FIXED,240000000.0,GBP,MTH,MTH,0.0
Fixed,2.422,nan,0.0,ACT/365.FIXED,240000000.0,GBP,MTH,MTH,Float,0.0,GBP-SONIA-OIS Compound,0.0,ACT/365.FIXED,240000000.0,GBP,MTH,MTH,0.0
Fixed,2.423,nan,0.0,ACT/365.FIXED,240000000.0,GBP,MTH,MTH,Float,0.0,GBP-SONIA-OIS Compound,0.0,ACT/365.FIXED,240000000.0,GBP,MTH,MTH,0.0
Fixed,0.084,nan,0.0,ACT/360,150000000.0,EUR,MTH,MTH,Float,0.0,EUR-EURIBOR,0.0,ACT/360,150000000.0,EUR,MTH,MTH,0.0
Fixed,0.85,nan,0.0,ACT/360,45000000.0,EUR,MTH,MTH,Float,0.0,EUR-EURIBOR,0.0,ACT/360,45000000.0,EUR,MTH,MTH,0.0
Fixed,0.79,nan,0.0,ACT/360,210000000.0,EUR,MTH,MTH,Float,0.0,EUR-EURIBOR,0.0,ACT/360,210000000.0,EUR,MTH,MTH,0.0
Fixed,2.768,nan,0.0,ACT/360,210000000.0,EUR,MTH,MTH,Float,0.0,EUR-EURIBOR,0.0,ACT/360,210000000.0,EUR,MTH,MTH,0.0
Fixed,2.135,nan,0.0,ACT/360,120000000.0,EUR,MTH,MTH,Float,0.0,EUR-EURIBOR,0.0,ACT/360,120000000.0,EUR,MTH,MTH,0.0
Fixed,1.358,nan,0.0,ACT/360,170000000.0,EUR,MTH,MTH,Float,0.0,EUR-EURIBOR,0.0,ACT/360,170000000.0,EUR,MTH,MTH,0.0
Fixed,0.23,nan,0.0,ACT/360,170000000.0,EUR,MTH,MTH,Float,0.0,EUR-EURIBOR,0.0,ACT/360,170000000.0,EUR,MTH,MTH,0.0
Fixed,0.969,nan,0.0,ACT/360,460000000.0,EUR,MTH,MTH,Float,0.0,EUR-EURIBOR,0.0,ACT/360,460000000.0,EUR,MTH,MTH,0.0
Fixed,2.991,nan,0.0,ACT/360,460000000.0,EUR,MTH,MTH,Float,0.0,EUR-EURIBOR,0.0,ACT/360,460000000.0,EUR,MTH,MTH,0.0
Fixed,1.22,nan,0.0,ACT/360,120000000.0,EUR,MTH,MTH,Float,0.0,EUR-EURIBOR,0.0,ACT/360,120000000.0,EUR,MTH,MTH,0.0
Fixed,1.358,nan,0.0,ACT/360,150000000.0,EUR,MTH,MTH,Float,0.0,EUR-EURIBOR,0.0,ACT/360,150000000.0,EUR,MTH,MTH,0.0
Fixed,1.382,nan,0.0,ACT/360,160000000.0,EUR,MTH,MTH,Float,0.0,EUR-EURIBOR,0.0,ACT/360,160000000.0,EUR,MTH,MTH,0.0
Fixed,2.113,nan,0.0,ACT/360,45000000.0,EUR,MTH,MTH,Float,0.0,EUR-EURIBOR,0.0,ACT/360,45000000.0,EUR,MTH,MTH,0.0
Fixed,1.35,nan,0.0,ACT/360,120000000.0,EUR,MTH,MTH,Float,0.0,EUR-EURIBOR,0.0,ACT/360,120000000.0,EUR,MTH,MTH,0.0
Fixed,2.125,nan,0.0,ACT/360,120000000.0,EUR,MTH,MTH,Float,0.0,EUR-EURIBOR,0.0,ACT/360,120000000.0,EUR,MTH,MTH,0.0
Fixed,0.2895,nan,0.0,ACT/360,160000000.0,EUR,MTH,MTH,Float,0.0,EUR-EURIBOR,0.0,ACT/360,160000000.0,EUR,MTH,MTH,0.0
Fixed,1.628,nan,0.0,ACT/365.FIXED,400000000.0,AUD,MTH,MTH,Float,0.0,AUD-AONIA-OIS Compound,0.0,ACT/365.FIXED,400000000.0,AUD,MTH,MTH,0.0
Fixed,0.2495,nan,0.0,ACT/365.FIXED,3000000000.0,JPY,MTH,MTH,Float,0.0,JPY-TONA-OIS-COMPOUND,0.0,ACT/365.FIXED,3000000000.0,JPY,MTH,MTH,0.0
Fixed,3.7575,nan,0.0,ACT/365.FIXED,66000000.0,CAD,MTH,MTH,Float,0.0,CAD-CDOR,0.0,ACT/365.FIXED,66000000.0,CAD,MTH,MTH,0.0
Fixed,3.2873,nan,0.0,ACT/360,160000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,160000000.0,USD,MTH,MTH,0.0
Fixed,3.2873,nan,0.0,ACT/360,160000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,160000000.0,USD,MTH,MTH,0.0
Fixed,3.12,nan,0.0,ACT/360,160000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,160000000.0,USD,MTH,MTH,0.0
Fixed,3.2803,nan,0.0,ACT/360,160000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,160000000.0,USD,MTH,MTH,0.0
Fixed,3.131,nan,0.0,ACT/360,160000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,160000000.0,USD,MTH,MTH,0.0
Fixed,3.2803,nan,0.0,ACT/360,160000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,160000000.0,USD,MTH,MTH,0.0
Fixed,2.14,nan,0.0,ACT/360,2000000000.0,SEK,MTH,MTH,Float,0.0,SEK-STIBOR,0.0,ACT/360,2000000000.0,SEK,MTH,MTH,0.0
Fixed,2.815,nan,0.0,ACT/365.FIXED,580000000.0,CAD,MTH,MTH,Float,0.0,CAD-CORRA-OIS Compound,0.0,ACT/365.FIXED,580000000.0,CAD,MTH,MTH,0.0
Fixed,1.3,nan,0.0,ACT/360,750000000.0,USD,MTH,MTH,Float,0.0,USD.Federal Funds.1T.H.15-OIS-COMPOUND,0.0,ACT/360,750000000.0,USD,MTH,MTH,0.0
Fixed,1.35375,nan,0.0,ACT/360,850000000.0,USD,MTH,MTH,Float,0.0,USD.Federal Funds.1T.H.15-OIS-COMPOUND,0.0,ACT/360,850000000.0,USD,MTH,MTH,0.0
Fixed,2.512,nan,0.0,ACT/360,8000000.0,USD,MTH,MTH,Float,0.0,USD.LIBOR.3M.BBA,0.0,ACT/360,8000000.0,USD,MTH,MTH,0.0
Fixed,2.512,nan,0.0,ACT/360,7000000.0,USD,MTH,MTH,Float,0.0,USD.LIBOR.3M.BBA,0.0,ACT/360,7000000.0,USD,MTH,MTH,0.0
Fixed,3.37,nan,0.0,ACT/365.FIXED,5000000.0,AUD,MTH,MTH,Float,0.0,AUD.BBR.6M.BBSW,0.0,ACT/365.FIXED,5000000.0,AUD,MTH,MTH,0.0
Fixed,2.512,nan,0.0,ACT/360,10000000.0,USD,MTH,MTH,Float,0.0,USD.LIBOR.3M.BBA,0.0,ACT/360,10000000.0,USD,MTH,MTH,0.0
Fixed,2.512,nan,0.0,ACT/360,3000000.0,USD,MTH,MTH,Float,0.0,USD.LIBOR.3M.BBA,0.0,ACT/360,3000000.0,USD,MTH,MTH,0.0
Fixed,3.37,nan,0.0,ACT/365.FIXED,11000000.0,AUD,MTH,MTH,Float,0.0,AUD.BBR.6M.BBSW,0.0,ACT/365.FIXED,11000000.0,AUD,MTH,MTH,0.0
Fixed,3.37,nan,0.0,ACT/365.FIXED,3000000.0,AUD,MTH,MTH,Float,0.0,AUD.BBR.6M.BBSW,0.0,ACT/365.FIXED,3000000.0,AUD,MTH,MTH,0.0
Fixed,3.37,nan,0.0,ACT/365.FIXED,13000000.0,AUD,MTH,MTH,Float,0.0,AUD.BBR.6M.BBSW,0.0,ACT/365.FIXED,13000000.0,AUD,MTH,MTH,0.0
Fixed,2.512,nan,0.0,ACT/360,3000000.0,USD,MTH,MTH,Float,0.0,USD.LIBOR.3M.BBA,0.0,ACT/360,3000000.0,USD,MTH,MTH,0.0
Fixed,3.37,nan,0.0,ACT/365.FIXED,10000000.0,AUD,MTH,MTH,Float,0.0,AUD.BBR.6M.BBSW,0.0,ACT/365.FIXED,10000000.0,AUD,MTH,MTH,0.0
Fixed,2.512,nan,0.0,ACT/360,3000000.0,USD,MTH,MTH,Float,0.0,USD.LIBOR.3M.BBA,0.0,ACT/360,3000000.0,USD,MTH,MTH,0.0
Fixed,3.37,nan,0.0,ACT/365.FIXED,4000000.0,AUD,MTH,MTH,Float,0.0,AUD.BBR.6M.BBSW,0.0,ACT/365.FIXED,4000000.0,AUD,MTH,MTH,0.0
Fixed,0.3321,nan,0.0,ACT/360,200000000.0,EUR,MTH,MTH,Float,0.0,EUR.EURIBOR.6M.Reuters,0.0,ACT/360,200000000.0,EUR,MTH,MTH,0.0
Fixed,0.9311,nan,0.0,ACT/360,390000000.0,EUR,MTH,MTH,Float,0.0,EUR.EURIBOR.6M.Reuters,0.0,ACT/360,390000000.0,EUR,MTH,MTH,0.0
Fixed,1.4751,nan,0.0,ACT/360,200000000.0,EUR,MTH,MTH,Float,0.0,EUR.EURIBOR.6M.Reuters,0.0,ACT/360,200000000.0,EUR,MTH,MTH,0.0
Fixed,3.85,nan,0.0,ACT/365.FIXED,88000000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,88000000.0,NZD,MTH,MTH,0.0
Fixed,3.848,nan,0.0,ACT/365.FIXED,10000000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,10000000.0,NZD,MTH,MTH,0.0
Fixed,3.848,nan,0.0,ACT/365.FIXED,29000000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,29000000.0,NZD,MTH,MTH,0.0
Fixed,3.848,nan,0.0,ACT/365.FIXED,13000000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,13000000.0,NZD,MTH,MTH,0.0
Fixed,3.848,nan,0.0,ACT/365.FIXED,36000000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,36000000.0,NZD,MTH,MTH,0.0
Fixed,0.83,nan,0.0,ACT/360,5000000000.0,CZK,MTH,MTH,Float,0.0,CZK.PRIBOR.6M.PRBO,0.0,ACT/360,5000000000.0,CZK,MTH,MTH,0.0
Fixed,1.06,nan,0.0,ACT/360,5000000000.0,CZK,MTH,MTH,Float,0.0,CZK.PRIBOR.6M.PRBO,0.0,ACT/360,5000000000.0,CZK,MTH,MTH,0.0
Float,0.0,USD.USD-LIBOR-BBA.3.,0.0,ACT/360,210000000.0,USD,3M,3,Fixed,2.0,nan,0.0,30/360,210000000.0,USD,6M,nan,0.0
Float,0.0,USD.USD-LIBOR-BBA.3.,0.0,ACT/360,210000000.0,USD,3M,3,Fixed,2.0,nan,0.0,30/360,210000000.0,USD,6M,nan,0.0
Fixed,2.5,nan,0.0,30/360,170000000.0,USD,6M,nan,Float,0.0,USD.USD-LIBOR-BBA.3.,0.0,ACT/360,170000000.0,USD,3M,3,0.0
Fixed,2.5,nan,0.0,30/360,170000000.0,USD,6M,nan,Float,0.0,USD.USD-LIBOR-BBA.3.,0.0,ACT/360,170000000.0,USD,3M,3,0.0
Fixed,2.5,nan,0.0,30/360,98000000.0,USD,6M,nan,Float,0.0,USD.USD-LIBOR-BBA.3.,0.0,ACT/360,98000000.0,USD,3M,3,0.0
Float,0.0,USD.USD-LIBOR-BBA.3.,0.0,ACT/360,240000000.0,USD,3M,3,Fixed,2.0,nan,0.0,30/360,240000000.0,USD,6M,nan,0.0
Float,0.0,USD.USD-LIBOR-BBA.3.,0.0,ACT/360,240000000.0,USD,3M,3,Fixed,2.0,nan,0.0,30/360,240000000.0,USD,6M,nan,0.0
Float,0.0,USD.USD-LIBOR-BBA.3.,0.0,ACT/360,170000000.0,USD,3M,3,Fixed,2.5,nan,0.0,30/360,170000000.0,USD,6M,nan,0.0
Fixed,2.5,nan,0.0,30/360,110000000.0,USD,6M,nan,Float,0.0,USD.USD-LIBOR-BBA.3.,0.0,ACT/360,110000000.0,USD,3M,3,0.0
Fixed,2.0,nan,0.0,30/360,240000000.0,USD,6M,nan,Float,0.0,USD.USD-LIBOR-BBA.3.,0.0,ACT/360,240000000.0,USD,3M,3,0.0
Float,0.0,USD.USD-LIBOR-BBA.3.,0.0,ACT/360,73000000.0,USD,3M,3,Fixed,2.0,nan,0.0,30/360,73000000.0,USD,6M,nan,0.0
Fixed,2.0,nan,0.0,30/360,220000000.0,USD,6M,nan,Float,0.0,USD.USD-LIBOR-BBA.3.,0.0,ACT/360,220000000.0,USD,3M,3,0.0
Float,0.0,USD.USD-LIBOR-BBA.3.,0.0,ACT/360,170000000.0,USD,3M,3,Fixed,2.5,nan,0.0,30/360,170000000.0,USD,6M,nan,0.0
Float,0.0,USD.USD-LIBOR-BBA.3.,0.0,ACT/360,8000000.0,USD,3M,3,Fixed,2.5,nan,0.0,30/360,8000000.0,USD,6M,nan,0.0
Fixed,2.5,nan,0.0,30/360,170000000.0,USD,6M,nan,Float,0.0,USD.USD-LIBOR-BBA.3.,0.0,ACT/360,170000000.0,USD,3M,3,0.0
Fixed,0.55,nan,0.0,ACT/365.FIXED,270000000.0,NZD,MTH,MTH,Float,0.0,NZD-NZIONA-OIS-COMPOUND,0.0,ACT/365.FIXED,270000000.0,NZD,MTH,MTH,0.0
Fixed,0.55,nan,0.0,ACT/365.FIXED,280000000.0,NZD,MTH,MTH,Float,0.0,NZD-NZIONA-OIS-COMPOUND,0.0,ACT/365.FIXED,280000000.0,NZD,MTH,MTH,0.0
Fixed,2.14,nan,0.0,1/1,120000000.0,EUR,MTH,MTH,Float,0.0,EUR-EXT-CPI,0.0,1/1,120000000.0,EUR,MTH,MTH,0.0
Fixed,0.2885,nan,0.0,ACT/360,490000000.0,EUR,MTH,MTH,Float,0.0,EUR-EURIBOR-Reuters,0.0,ACT/360,490000000.0,EUR,MTH,MTH,0.0
Fixed,0.1585,nan,0.0,ACT/365.FIXED,650000000.0,GBP,MTH,MTH,Float,0.0,GBP-SONIA-COMPOUND,0.0,ACT/365.FIXED,650000000.0,GBP,MTH,MTH,0.0
Fixed,0.05575,nan,0.0,ACT/365.FIXED,2000000000.0,GBP,MTH,MTH,Float,0.0,GBP-SONIA-COMPOUND,0.0,ACT/365.FIXED,2000000000.0,GBP,MTH,MTH,0.0
Fixed,0.054,nan,0.0,ACT/365.FIXED,4000000000.0,GBP,MTH,MTH,Float,0.0,GBP-SONIA-COMPOUND,0.0,ACT/365.FIXED,4000000000.0,GBP,MTH,MTH,0.0
Fixed,0.05575,nan,0.0,ACT/365.FIXED,4000000000.0,GBP,MTH,MTH,Float,0.0,GBP-SONIA-COMPOUND,0.0,ACT/365.FIXED,4000000000.0,GBP,MTH,MTH,0.0
Fixed,0.0555,nan,0.0,ACT/360,1000000000.0,USD,MTH,MTH,Float,0.0,USD-LIBOR-BBA,0.0,ACT/360,1000000000.0,USD,MTH,MTH,0.0
Fixed,1.1,nan,0.0,ACT/365.FIXED,35000000.0,SGD,MTH,MTH,Float,0.0,SGD-SORA-COMPOUND,0.0,ACT/365.FIXED,35000000.0,SGD,MTH,MTH,0.0
Fixed,0.173,nan,0.0,ACT/365.FIXED,21000000.0,GBP,MTH,MTH,Float,0.0,GBP.GBP-LIBOR-BBA.3M.GBP-LIBOR-BBA,0.0,ACT/365.FIXED,21000000.0,GBP,MTH,MTH,0.0
Fixed,0.9875,nan,0.0,ACT/360,1000000000.0,HUF,MTH,MTH,Float,0.0,HUF.HUF-BUBOR-Reuters.6M.HUF-BUBOR-Reuters,0.0,ACT/360,1000000000.0,HUF,MTH,MTH,0.0
Fixed,1.711,nan,0.0,ACT/360,53000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,53000000.0,USD,MTH,MTH,0.0
Fixed,2.0685,nan,0.0,ACT/360,33000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,33000000.0,USD,MTH,MTH,0.0
Fixed,0.23125,nan,0.0,ACT/360,460000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15..USD-Federal Funds-H.15,0.0,ACT/360,460000000.0,USD,MTH,MTH,0.0
Fixed,0.23125,nan,0.0,ACT/360,56000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,56000000.0,USD,MTH,MTH,0.0
Fixed,0.23125,nan,0.0,ACT/360,190000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,190000000.0,USD,MTH,MTH,0.0
Fixed,0.23125,nan,0.0,ACT/360,190000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,190000000.0,USD,MTH,MTH,0.0
Fixed,0.23125,nan,0.0,ACT/360,80000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,80000000.0,USD,MTH,MTH,0.0
Fixed,2.3495,nan,0.0,ACT/365.FIXED,50000000.0,NZD,MTH,MTH,Float,0.0,NZD.NZD-BBR-FRA.3M.NZD-BBR-FRA,0.0,ACT/365.FIXED,50000000.0,NZD,MTH,MTH,0.0
Fixed,2.3495,nan,0.0,ACT/365.FIXED,50000000.0,NZD,MTH,MTH,Float,0.0,NZD.NZD-BBR-FRA.3M.NZD-BBR-FRA,0.0,ACT/365.FIXED,50000000.0,NZD,MTH,MTH,0.0
Fixed,0.028,nan,0.0,ACT/360,210000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,0.0,ACT/360,210000000.0,EUR,MTH,MTH,0.0
Fixed,0.255,nan,0.0,ACT/360,430000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,0.0,ACT/360,430000000.0,EUR,MTH,MTH,0.0
Fixed,0.568,nan,0.0,ACT/360,210000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,0.0,ACT/360,210000000.0,EUR,MTH,MTH,0.0
Fixed,2.22,nan,0.0,ACT/360,33000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,33000000.0,USD,MTH,MTH,0.0
Fixed,2.219,nan,0.0,ACT/360,33000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,33000000.0,USD,MTH,MTH,0.0
Fixed,2.1925,nan,0.0,ACT/365.FIXED,65000000.0,NZD,MTH,MTH,Float,0.0,NZD.NZD-BBR-FRA.3M.NZD-BBR-FRA,0.0,ACT/365.FIXED,65000000.0,NZD,MTH,MTH,0.0
Fixed,2.1925,nan,0.0,ACT/365.FIXED,160000000.0,NZD,MTH,MTH,Float,0.0,NZD.NZD-BBR-FRA.3M.NZD-BBR-FRA,0.0,ACT/365.FIXED,160000000.0,NZD,MTH,MTH,0.0
Fixed,2.1925,nan,0.0,ACT/365.FIXED,50000000.0,NZD,MTH,MTH,Float,0.0,NZD.NZD-BBR-FRA.3M.NZD-BBR-FRA,0.0,ACT/365.FIXED,50000000.0,NZD,MTH,MTH,0.0
Fixed,2.1925,nan,0.0,ACT/365.FIXED,140000000.0,NZD,MTH,MTH,Float,0.0,NZD.NZD-BBR-FRA.3M.NZD-BBR-FRA,0.0,ACT/365.FIXED,140000000.0,NZD,MTH,MTH,0.0
Fixed,2.2875,nan,0.0,ACT/360,150000000.0,NOK,MTH,MTH,Float,0.0,NOK.NOK-NIBOR-OIBOR.6M.NOK-NIBOR-OIBOR,0.0,ACT/360,150000000.0,NOK,MTH,MTH,0.0
Fixed,2.2875,nan,0.0,ACT/360,160000000.0,NOK,MTH,MTH,Float,0.0,NOK.NOK-NIBOR-OIBOR.6M.NOK-NIBOR-OIBOR,0.0,ACT/360,160000000.0,NOK,MTH,MTH,0.0
Fixed,2.2875,nan,0.0,ACT/360,66000000.0,NOK,MTH,MTH,Float,0.0,NOK.NOK-NIBOR-OIBOR.6M.NOK-NIBOR-OIBOR,0.0,ACT/360,66000000.0,NOK,MTH,MTH,0.0
Fixed,2.2875,nan,0.0,ACT/360,51000000.0,NOK,MTH,MTH,Float,0.0,NOK.NOK-NIBOR-OIBOR.6M.NOK-NIBOR-OIBOR,0.0,ACT/360,51000000.0,NOK,MTH,MTH,0.0
Fixed,3.284,nan,0.0,ACT/365.FIXED,8000000.0,NZD,MTH,MTH,Float,0.0,NZD.NZD-BBR-FRA.3M.NZD-BBR-FRA,0.0,ACT/365.FIXED,8000000.0,NZD,MTH,MTH,0.0
Fixed,1.0925,nan,0.0,ACT/365.FIXED,340000000.0,CAD,MTH,MTH,Float,0.0,CAD.CAD-CORRA-OIS-COMPOUND.1T.CAD-CORRA-OIS-COMPOUND,0.0,ACT/365.FIXED,340000000.0,CAD,MTH,MTH,0.0
Fixed,1.0925,nan,0.0,ACT/365.FIXED,65000000.0,CAD,MTH,MTH,Float,0.0,CAD.CAD-CORRA-OIS-COMPOUND.1T.CAD-CORRA-OIS-COMPOUND,0.0,ACT/365.FIXED,65000000.0,CAD,MTH,MTH,0.0
Fixed,1.0925,nan,0.0,ACT/365.FIXED,750000000.0,CAD,MTH,MTH,Float,0.0,CAD.CAD-CORRA-OIS-COMPOUND.1T.CAD-CORRA-OIS-COMPOUND,0.0,ACT/365.FIXED,750000000.0,CAD,MTH,MTH,0.0
Fixed,1.0925,nan,0.0,ACT/365.FIXED,84000000.0,CAD,MTH,MTH,Float,0.0,CAD.CAD-CORRA-OIS-COMPOUND.1T.CAD-CORRA-OIS-COMPOUND,0.0,ACT/365.FIXED,84000000.0,CAD,MTH,MTH,0.0
Fixed,1.0925,nan,0.0,ACT/365.FIXED,850000000.0,CAD,MTH,MTH,Float,0.0,CAD.CAD-CORRA-OIS-COMPOUND.1T.CAD-CORRA-OIS-COMPOUND,0.0,ACT/365.FIXED,850000000.0,CAD,MTH,MTH,0.0
Fixed,1.0925,nan,0.0,ACT/365.FIXED,260000000.0,CAD,MTH,MTH,Float,0.0,CAD.CAD-CORRA-OIS-COMPOUND.1T.CAD-CORRA-OIS-COMPOUND,0.0,ACT/365.FIXED,260000000.0,CAD,MTH,MTH,0.0
Fixed,1.0925,nan,0.0,ACT/365.FIXED,210000000.0,CAD,MTH,MTH,Float,0.0,CAD.CAD-CORRA-OIS-COMPOUND.1T.CAD-CORRA-OIS-COMPOUND,0.0,ACT/365.FIXED,210000000.0,CAD,MTH,MTH,0.0
Fixed,1.0925,nan,0.0,ACT/365.FIXED,190000000.0,CAD,MTH,MTH,Float,0.0,CAD.CAD-CORRA-OIS-COMPOUND.1T.CAD-CORRA-OIS-COMPOUND,0.0,ACT/365.FIXED,190000000.0,CAD,MTH,MTH,0.0
Fixed,2.245,nan,0.0,ACT/360,380000000.0,NOK,MTH,MTH,Float,0.0,NOK.NOK-NIBOR-OIBOR.6M.NOK-NIBOR-OIBOR,0.0,ACT/360,380000000.0,NOK,MTH,MTH,0.0
Fixed,0.225,nan,0.0,ACT/360,230000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EONIA-OIS-COMPOUND.1T.EUR-EONIA-OIS-COMPOUND,0.0,ACT/360,230000000.0,EUR,MTH,MTH,0.0
Fixed,0.345,nan,0.0,ACT/360,230000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EONIA-OIS-COMPOUND.1T.EUR-EONIA-OIS-COMPOUND,0.0,ACT/360,230000000.0,EUR,MTH,MTH,0.0
Fixed,1.985,nan,0.0,ACT/360,21000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,21000000.0,USD,MTH,MTH,0.0
Fixed,1.963,nan,0.0,ACT/360,21000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,21000000.0,USD,MTH,MTH,0.0
Fixed,0.205,nan,0.0,ACT/365.FIXED,2000000000.0,JPY,MTH,MTH,Float,0.0,JPY-TONA-OIS-COMPOUND,0.0,ACT/365.FIXED,2000000000.0,JPY,MTH,MTH,0.0
Fixed,0.238,nan,0.0,ACT/365.FIXED,2000000000.0,JPY,MTH,MTH,Float,0.0,JPY-TONA-OIS-COMPOUND,0.0,ACT/365.FIXED,2000000000.0,JPY,MTH,MTH,0.0
Fixed,3.7254,nan,0.0,ACT/365.FIXED,9000000.0,CAD,MTH,MTH,Float,0.0,CAD-CDOR,0.0,ACT/365.FIXED,9000000.0,CAD,MTH,MTH,0.0
Fixed,3.2417,nan,0.0,ACT/360,600000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,600000000.0,USD,MTH,MTH,0.0
Fixed,1.092,nan,0.0,ACT/360,58000000.0,CHF,MTH,MTH,Float,0.0,CHF-SARON-OIS Compound,0.0,ACT/360,58000000.0,CHF,MTH,MTH,0.0
Fixed,1.466,nan,0.0,ACT/360,31000000.0,CHF,MTH,MTH,Float,0.0,CHF-SARON-OIS Compound,0.0,ACT/360,31000000.0,CHF,MTH,MTH,0.0
Fixed,3.0937,nan,0.0,ACT/365.FIXED,83000000.0,GBP,MTH,MTH,Float,0.0,GBP-SONIA-OIS Compound,0.0,ACT/365.FIXED,83000000.0,GBP,MTH,MTH,0.0
Fixed,4.663,nan,0.0,ACT/365.FIXED,51000000.0,NZD,MTH,MTH,Float,0.0,NZD-BKBM FRA,0.0,ACT/365.FIXED,51000000.0,NZD,MTH,MTH,0.0
Fixed,4.512,nan,0.0,ACT/365.FIXED,22000000.0,NZD,MTH,MTH,Float,0.0,NZD-BKBM FRA,0.0,ACT/365.FIXED,22000000.0,NZD,MTH,MTH,0.0
Fixed,0.554,nan,0.0,ACT/365.FIXED,1000000000.0,JPY,MTH,MTH,Float,0.0,JPY-TONA-OIS-COMPOUND,0.0,ACT/365.FIXED,1000000000.0,JPY,MTH,MTH,0.0
Fixed,2.69,nan,0.0,ACT/360,240000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,240000000.0,USD,MTH,MTH,0.0
Fixed,2.892,nan,0.0,ACT/360,650000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,650000000.0,USD,MTH,MTH,0.0
Fixed,2.99,nan,0.0,ACT/365.FIXED,1000000000.0,GBP,MTH,MTH,Float,0.0,GBP-SONIA-OIS Compound,0.0,ACT/365.FIXED,1000000000.0,GBP,MTH,MTH,0.0
